id,turns,winner,white_rating,black_rating,opening_ply
qWEk1GXm,43,white,1413,1263,3
fMNP1Wop,49,white,1771,1265,4
IXvfcuQX,71,white,1343,1276,10
PkIe5YFk,56,black,1266,1556,2
nvRREqtO,17,white,1552,1270,4
peVrWa10,150,black,1272,1785,9
8hby15XV,81,white,1710,1274,3
nGFuIqkz,96,black,1279,1528,4
CUlfIDoz,17,white,1254,1560,4
6YzaGJnS,63,white,1468,1260,5
T9Ow5Hnk,78,black,1263,1664,4
2XpPDuQI,69,white,1662,1265,5
L1BiuKiK,7,white,1659,1268,3
N8U7SnvR,48,black,1274,1503,5
ixCW8Qku,108,black,1698,1247,3
XYmAnB5e,72,black,1257,1325,8
stBPu5YR,26,black,1268,1341,4
1K4eY8ZQ,61,white,1329,1279,4
OgUxoU0q,69,white,1409,1289,8
mVo19ftR,55,black,1299,1400,3
fPkGRJ7W,44,black,1223,1286,6
JjFnkDfV,20,black,1289,1686,5
ZG5ZwEt7,46,white,1933,1499,5
KUTVSSo0,53,white,2137,1939,7
sPBuKOpj,22,black,1963,1380,2
WPk9Kwqq,73,white,2242,1967,9
znKLI2KX,3,white,1515,1412,2
LNAHSibh,23,white,1721,1500,1
RhLRiClg,11,draw,1500,1210,1
g78DiMI6,89,white,1746,1744,5
6vCP9E0M,143,white,1734,1738,2
nZENv3tc,120,black,1741,1871,7
sVrwuExa,42,black,1686,1731,6
N0BldnJB,89,draw,1635,1723,8
dPtkQdqH,128,black,1553,1717,6
L02iUU1G,71,white,1708,1652,5
i9bwQmxP,64,black,1648,1698,3
99YrKI2n,98,draw,1698,1720,5
5lCnIeyV,119,white,1545,1714,9
YrFm5UHz,127,white,1702,1421,4
daz4Kle6,24,black,1679,1692,9
k4AkKoZk,119,white,1795,1700,8
3IqP1fJF,65,draw,1702,1700,5
ebRzeP6O,101,white,1686,1782,2
VHDUcQr0,55,white,1676,1661,5
AHcc7Oy2,97,white,1581,1690,11
ZNZALdFK,123,white,1679,1694,7
EzyLrXdo,47,white,1669,1636,8
s3SN9G03,164,black,1484,1663,3
aRwZv4m0,17,white,1697,1673,1
kjXLgrTp,137,white,1660,1685,3
QmeDOLbf,42,black,1696,1695,3
3VWDqgmM,77,white,1690,1533,8
aaUR1xga,66,white,1690,1701,8
dUwR5MJL,79,black,1734,1688,5
yVloLira,66,black,1688,1745,6
xA3oz92G,43,white,1684,1700,6
MGcZBmyR,105,draw,1645,1702,6
ZLUEyqYJ,58,black,1555,1673,4
tkiSbgwP,65,white,1670,1352,6
gwXHkwqD,75,white,1690,1679,4
V9s3NW2S,80,black,1597,1670,13
broIZWlC,61,white,1728,1441,1
ckHDwRDp,62,black,1448,1705,5
Ulaimo8V,154,white,1676,1457,2
BBDjXvqZ,120,black,1468,1633,3
XxVYsrVZ,188,black,1478,1668,4
piKaBA5C,117,draw,1467,1686,2
9UzmQKeE,28,black,1710,1431,1
AdZ2nErS,26,black,1424,1708,1
XOJsYEnU,40,black,1734,1384,5
Ea0qOrvs,65,black,1390,1730,1
Da8B1ilt,111,draw,1742,1372,2
31tULW32,44,black,1377,1738,4
APJza1qe,63,white,1734,1383,2
inbO5otz,89,white,1690,1371,1
tio78G3a,51,black,1380,1654,3
ABny08jd,89,draw,1759,1364,5
AkPTXpEN,55,black,1364,1738,3
qRtpsifb,47,white,1738,1364,4
DWBpoExR,37,black,1364,1738,2
NHsPttS1,65,white,1738,1364,3
ikWJ53Gc,98,black,1364,1738,5
iQzySuSJ,125,white,1348,1291,2
pFnWqyxE,62,black,1302,1338,5
XwhSdYKm,53,white,1174,1302,2
q3i3qvvf,40,black,1303,1654,2
NFrQStzV,41,black,998,1299,4
kMzO5tNx,62,black,1110,1292,1
9uISXGeS,58,black,1220,1281,2
x9WDuYjw,36,black,1226,1287,2
foSnaQwc,53,white,1273,1290,3
vRkz8phQ,39,white,1230,1563,2
RWpvKrKD,3,white,1560,1160,3
8Ob5UoS9,43,white,1445,1576,3
TGaagpWE,64,black,1588,1574,2
wgu8Oisq,36,white,1375,1606,1
ozceXJFl,54,black,1619,1595,2
fh4TPeBQ,52,black,1627,1508,6
jFIsgpZM,23,white,1625,1257,2
izh1eWxg,48,black,1465,1618,5
7H5KigF4,52,black,1631,1593,3
vSENSIos,36,white,1482,1648,3
fOjcw1qJ,49,white,1678,1658,3
InSwV99D,18,black,1680,1048,5
atxNHjeh,43,black,1691,1682,5
FgkRqlAE,31,white,1761,1700,10
rh3SPH5A,60,black,1362,1697,6
PKj8s11H,116,black,1554,1689,2
ycmSydUA,11,white,1681,1571,4
fZvxb855,53,white,1668,1697,4
DxB8t15W,52,black,1151,1666,2
xEyxYogh,38,black,1678,1649,5
i4TXEW5Q,53,black,1698,1241,7
2hZLVPEJ,61,white,1726,1709,9
sJ5ajbHL,123,white,1700,1673,5
a8cLJozP,74,black,1514,1694,4
dNv90S7K,31,white,1689,1417,6
DOS7yETL,64,black,1658,1678,8
VuUqrRD7,68,black,1314,1675,3
k7t5Saka,33,white,1670,1460,5
UnjCPtIE,147,white,1662,1542,2
y1JMAG40,60,black,1689,1648,2
VdQFdHSj,23,white,1503,1664,5
FyrWLEm0,25,white,1654,1573,5
X49HDQxo,47,white,1643,1611,11
1gHRq2il,125,draw,1677,1639,2
nLgcdnhg,34,black,1654,1516,5
9o2K8tQf,79,white,1648,1665,9
aRN4DINX,46,black,1652,1653,3
3qbD8DPO,45,white,1631,1665,3
um2ho6V1,37,white,1659,1470,2
S3sRxcvL,33,white,1610,1672,3
kobZaV77,80,black,1615,1636,1
FOzRwGEN,49,white,1857,1632,4
pTHtjlqb,36,black,1640,1849,4
66Hs0BxK,41,white,1850,1904,6
jz6pSENJ,35,white,1894,1865,3
j57SWUC4,76,black,1696,1854,3
jWyV8cMm,7,white,1842,1703,4
pLwfqB1G,119,white,1826,1772,6
0mkVfuYL,95,white,1812,1691,5
0EdAmqZW,77,white,1803,1574,6
sw6Nlw3m,143,white,1806,1823,5
9rz8txms,49,white,1783,1847,4
2qbuFca1,45,black,1298,1347,5
uo2WmrNP,15,white,1343,1061,3
5lmqe0aT,95,white,1195,1002,8
aF7QGYoS,60,black,1004,1453,4
uIiKJVXM,25,black,1274,982,4
g6rfJj2e,116,black,1302,963,1
6mct9bG3,111,draw,1174,956,2
CvlnY92d,27,white,1055,965,3
OkQVUZnh,69,white,1379,967,3
ikpXZrS9,54,draw,962,1133,4
un51ZTd9,83,white,1240,958,7
nFVu86Dk,55,white,945,964,5
UVynrugG,61,white,1176,950,6
jzsi9Vxn,53,white,1174,955,2
09xFi1vZ,106,draw,1126,950,2
TI6CzUp1,32,black,960,1005,3
PiqtKqY9,64,black,964,1249,3
8YqEhCnO,23,white,1475,1177,7
pPRLXuGK,113,draw,1180,1091,4
K7d691HL,69,white,1308,1190,7
brHNZCet,26,black,1193,1594,6
N25ppiIR,89,white,1566,1196,10
3cyUVrhn,35,white,1582,1199,6
D44CKaUd,75,white,1956,1574,4
Zxf736Tp,71,white,1934,1518,6
bljrotq7,104,black,1754,1824,6
u3L5cZgL,56,black,1605,1521,5
BcehrrJr,39,white,1594,1608,10
VOooXmA3,72,white,1792,1600,3
YCRbhsw4,136,black,1612,1561,11
7yCsLqnd,65,white,1604,1489,7
6FDJ2Kmi,150,black,1615,1627,11
CnSku0H1,90,black,1498,1579,1
toVqDBGO,14,black,1178,1744,1
emSHWbCo,93,white,1099,1132,1
bwOMZMTM,23,white,1500,1099,3
EBAZeafV,7,white,1322,1142,7
klpOz48E,32,black,1202,1347,3
Wv6NzIC5,12,black,1211,1804,3
oFmbwfWW,57,white,1366,1500,1
UyM93Q3c,42,black,2197,2116,4
8h1ZdMus,70,black,2116,2197,3
ecCUMZCo,65,white,2191,2041,5
3NyrG7Qp,62,black,2048,2184,12
CRtUgeNG,44,black,2200,2015,11
6Eu2GURG,35,white,2195,1964,8
FN9G9i3J,92,black,2182,2184,6
VlU6tKkF,54,black,1952,2179,8
JXrH9E6Q,54,black,1957,2174,7
UzK55lrM,60,black,1964,2169,4
dowrYp3s,65,white,2258,2177,11
7NaRbrlA,50,black,2014,2171,9
nqzw4ong,86,white,1354,1914,1
i58SKQVw,54,black,2493,1914,12
86B2yzLA,51,white,1896,1910,4
3h6A8XAi,64,black,1883,1877,9
vC2ZHOhe,168,black,1885,2107,13
mrNOpD5C,66,black,2021,1857,5
I5FbNn5o,52,black,1954,1831,5
3hCqoDif,55,white,1803,1934,12
IMyqf8O6,51,white,1776,1888,7
9bsFtjkb,82,black,1903,1744,11
glXTptxM,37,white,1713,1848,3
XWnrSf7z,16,white,1689,1690,6
kyq4VRd7,48,black,1701,1662,3
BrymSHwW,23,white,1629,1713,5
c2q81sXi,36,black,1727,1590,5
onOXtg8y,23,white,1559,1577,3
ZPCQzqJQ,42,black,1183,1552,10
oTAbuzhb,31,white,1511,1602,3
ARwCprA4,68,black,1620,1462,3
dfUEHFAv,151,white,1788,1473,2
bvEPtMim,39,black,1487,1729,9
Wx0fd1NI,60,white,1288,1487,5
HXoYgqVr,60,black,1487,1288,4
OnWpsJCx,68,black,1603,1429,3
RzcEeUCp,66,draw,1431,1418,2
OTOZg0z5,85,white,1403,1486,2
LcptRwMY,82,black,1776,1383,4
HEEzH7sB,42,black,1402,1682,7
Y74Zg2A2,18,white,1677,1425,5
ouADHkUk,39,white,1231,1531,3
eoPFccWd,129,white,1619,1531,5
N7WeIqUb,112,black,1678,1395,2
ATaUGRev,18,black,1459,1499,3
KTgEAGkT,55,white,1409,1507,5
eXnpeKLs,101,white,1353,1406,2
pZSiSiS9,95,white,1284,1373,4
wlmlDVD1,63,white,1194,1449,5
p62Rlx11,13,white,1376,1248,4
0sZPkUPL,60,black,1340,1366,3
L5Fsi5vf,36,black,1500,1707,5
r45jGqaj,42,black,1269,1162,4
cg8n094x,58,black,1500,1258,3
6CIZ0IkM,124,draw,1020,1228,1
sZZPYmsS,16,black,1027,1478,1
dF0DIm4P,43,white,1281,1047,2
AhL3ezF1,14,black,1072,1276,2
Ev2V6lc9,39,white,1226,1112,1
OTpEjib9,40,black,1112,1239,2
hkkLApVi,7,white,1230,1170,3
hqe8otnu,38,black,1269,1219,2
ptk23P17,19,white,1396,1379,3
WtEenWvM,56,black,1560,1601,5
E8Wvq1k4,24,black,1570,1587,5
Wt2JZmTJ,53,white,1581,1581,3
kCuv6768,36,black,1590,1614,6
TNYLPHQW,47,white,1595,1539,7
gjgsuuft,38,black,1494,1587,4
ShrGLi79,66,black,1504,1578,3
1IxL2ePi,69,black,1589,1573,5
dn5EoEzS,89,white,1579,1565,4
vvcxPJA2,78,black,1557,1569,4
HZVio7jY,46,black,1576,1683,4
WeRnOFes,42,black,1588,1554,6
nRUTyx0m,58,black,1564,1578,3
OFXIXFIk,56,black,1588,1595,5
urWwvItl,63,white,1578,1576,7
zd5p6Biq,75,white,1561,1589,5
jIam1CPA,27,white,1515,1602,3
SZB16KyN,21,white,1604,1613,4
3zPdO0ee,71,white,1603,1609,8
qHLYFK5b,73,white,1614,1613,3
HN2eTv6l,84,black,1630,1420,3
19TT4sOw,62,black,1564,1621,4
ATb4pZdo,41,white,1617,1343,5
e0GBeUwW,25,white,1611,1443,7
NrrjmNJ2,86,black,1621,1650,10
KkSRbUPQ,100,black,1602,1611,6
nG0H6mnr,56,black,1528,1603,4
10n7m2Yb,23,white,1559,1615,3
L75z6rNu,36,black,1626,1612,2
1KRUjwfk,92,black,1637,1630,5
HOBJLqgZ,51,white,1738,1645,2
lwiI674Z,61,white,1640,1436,2
XJEo8eAc,65,white,1755,1647,6
ccBqPTck,33,black,1365,1653,2
ZytLJjpW,71,white,1645,1664,3
Qp6HUC6i,49,white,1653,1684,5
sIub43Gy,50,black,1641,1638,7
YZ8SFytU,24,white,1621,1738,10
tOqNU3JX,57,white,1620,1632,1
p7wXmHUk,23,white,1623,1566,5
3R0FTYSJ,66,black,1634,1619,5
ue19ST3i,93,white,1640,1644,3
h4pZriXb,83,white,1581,1657,9
bEvA3qPb,71,white,2006,1906,8
GtLnX9jb,62,black,1906,2006,5
j0WcJgBq,53,white,1931,1915,6
yoCbKa3Y,37,black,1927,1797,4
r63ZoagW,32,black,1717,1640,11
d3gvEdGa,67,white,1500,1403,8
BXenULlm,76,black,1916,1698,2
CoDTXvDw,68,black,1148,1916,3
m1wwFUv2,61,white,1841,1916,14
QdOw7qaR,45,white,1916,1213,11
M7DtmdOd,37,white,1916,1562,2
FuOzm69e,26,black,1429,1916,10
1kidbSUe,35,white,1916,843,8
6imiq494,53,white,1808,1916,6
Kb9bTRct,76,black,1755,1672,4
Dz7254on,37,white,1661,1694,4
4FBIVMEA,39,white,1679,1565,6
UQRN2glr,49,black,1375,1671,4
hIGBtGza,60,black,1539,1654,4
vr3SGf5i,18,black,1629,1629,2
DWLsTLBc,104,black,1722,1592,4
OWg3iF92,30,black,1612,1714,6
b61ShR4F,51,white,1705,1635,9
F91V7uJN,110,draw,1653,1633,5
WEUdGqDa,59,white,1621,1673,10
QxS42tyQ,99,draw,1514,1479,4
UjzdHRbB,82,black,1489,1504,3
hNChZLFr,99,white,1480,1432,6
3CqEsKVE,56,black,1489,1540,7
90b8B1iO,124,draw,1510,1488,11
XcQSU4P9,30,black,1593,1474,4
x1Tienfp,72,black,1485,1470,4
AcxkGszL,49,white,1470,1625,7
KX0uEWJ3,50,black,1478,1560,9
lbhBZjdk,54,black,1491,1425,4
z3489XFw,30,black,1341,1484,6
2TFlm6GA,87,white,1547,1493,3
XuQ6l7eu,47,white,1482,1508,5
KdNS5igI,61,white,1472,1450,4
XE0B1exE,57,white,1438,1484,7
7GfUZrwo,40,black,1497,1426,6
xtdvNSoe,23,white,1527,1507,2
akJMiDuY,16,black,1518,1516,9
jsSuL4AK,58,black,1529,1518,5
VQYAN5Gg,56,black,1499,1519,6
V3saHjrm,23,white,1508,1509,4
IsCMIlDI,27,white,1516,1173,2
FEAAfDjm,13,white,1550,1194,2
Li5JezeR,105,white,1481,1235,2
6IXvqxAX,10,black,1303,1475,1
J8N5Fzn1,58,black,1345,1701,2
cjxoNzmr,27,white,1500,1500,2
SlMReQBq,57,white,1718,1608,4
BKMLK9ql,100,black,1608,1511,2
uucvcf0w,73,black,1693,1591,4
zXetrBr9,53,white,1580,1520,5
evVDZVmq,64,black,1530,1568,2
SXZAsO6r,119,white,1480,1584,2
zCWBY9Dv,38,black,1531,1569,4
dKGq55SS,106,black,1571,1554,1
6lJnVMmg,31,white,1544,1427,2
Kdd0MnHr,54,black,1434,1534,4
Me9VtBdH,30,black,1517,1519,6
UjIGEvQ4,28,black,1549,1504,4
CXV0M8Rj,52,black,1746,1479,2
zghDtr3B,32,black,1640,1456,4
Y4ufhSVs,117,white,1560,1467,2
Jei2FweC,44,black,1589,1445,6
PuAM0GwH,58,black,1445,1428,4
WgfeDCYW,34,black,1621,1403,6
RJ6zKzhj,60,black,1407,1390,7
3CT3DTDO,46,black,1277,1378,4
hPj7iyMI,58,black,1375,1361,2
3fBpCNuA,129,white,1690,1365,2
gLPho3t8,17,white,1252,1387,1
q4p3b940,3,white,1359,1401,3
XXYEmj7z,109,white,1384,1420,3
zK5KFluZ,76,black,1445,1210,2
gmToa5R0,60,black,1466,1405,1
z3I3hrfZ,78,black,1492,1646,3
dCe6lbAe,98,black,1487,2008,1
QFtrCL0r,62,black,1503,1569,3
r3XYsW8V,96,draw,1511,1363,2
JxEDfmXp,39,white,1499,1315,1
9I4A3mNA,73,white,1480,1389,4
NarEAPFD,49,black,1397,1459,6
xwe24qzw,152,black,1491,1383,5
31H4nPmU,43,white,1474,1312,3
5IV28PNB,52,black,1477,2047,2
u8QXbQAE,40,black,1490,1709,3
481yE95w,63,white,1462,1413,2
iA3o2tRj,21,white,1435,1500,6
WE7Koeln,59,white,1404,1357,2
fuGYeJHY,46,draw,1355,1409,8
ZRwaZmgO,40,black,1444,1491,2
UDRVlwfc,50,black,1104,1430,3
PQKEjCvk,108,black,1441,1807,2
dGmgbEfj,80,black,1715,1343,6
sKHNjuvw,51,white,1744,1174,2
T0Naxo24,42,black,1177,1510,2
gjymvZn3,131,white,1423,1182,3
JiSFx1DV,86,black,1185,1542,2
dZsvIkKo,47,white,1421,1190,4
VZJSVm93,59,white,1450,1195,4
UxsGxw4G,159,white,1301,1204,2
T4MtDOZ4,62,black,1211,1354,3
1rgrAOyK,14,black,1228,1812,1
qqo1zmY8,34,black,1228,1500,1
RhLRiClg,11,draw,1500,1210,1
20ZX90Rl,26,black,1038,1523,3
Fa7kFoDc,61,white,1523,1038,3
iNE1lale,60,black,1558,1764,3
mZyKbejU,69,white,1689,1630,2
8q00h3Zs,11,white,1752,1740,4
OceNb5kB,41,white,1500,1594,2
trOtBGm9,60,black,1423,1584,4
fmR041ga,11,white,1764,1500,2
WCto4iuw,65,white,1445,1649,4
ET9OGBAy,25,white,1445,1649,3
74I5VB7k,141,white,1445,1649,3
qnmkN1B0,93,white,1445,1649,3
53ffpR72,48,black,1445,1649,2
XUPh4332,30,black,1445,1649,7
4ScbZUkV,40,black,1445,1649,5
JOpUzUdE,52,black,1649,1445,2
5VyBXbbj,27,white,1649,1445,7
ZkrEEMsY,121,black,1649,1445,5
w2SzJVPz,28,black,1445,1649,5
dfhuzAaA,91,white,1649,1445,10
7yXtPQr1,105,black,1445,1649,6
PB5lRCU6,60,black,1649,1445,4
4fIwpNkz,123,white,1649,1445,9
z4OH5yBf,80,black,1450,1649,5
rfKzVY8x,99,white,1649,1440,3
bzSwCLW2,128,black,1702,1649,8
tYdEE0YW,85,white,1683,1649,4
V7WLWOdo,89,white,1649,1330,4
3MLx65NK,33,white,1627,1649,4
keVocdkQ,95,white,1649,1447,2
dyDPGGQF,2,black,1649,1703,2
u3HuYG0d,3,white,1703,1649,3
IdK61ztj,42,black,1718,1649,4
pGopU50l,29,black,1649,1608,5
NT7q676s,43,white,1649,1888,5
rDf7QFqe,26,black,1901,1629,8
np8N2iNw,60,black,1799,1611,9
90U1suS3,33,white,1594,1750,4
jmGRxiSC,46,black,1765,1577,8
Vx21Arnp,9,white,1670,1577,6
QdgfgewN,41,white,1677,1577,2
2dchJk4o,42,black,1455,1569,7
IL6oV7DA,31,white,1549,1427,4
IBvM8sD5,86,black,1564,1437,3
sUZVC1A5,80,draw,1432,1568,5
m3PrB681,31,white,1560,1440,5
IqaLBVRm,48,black,1449,1551,7
dB8NJj6W,129,black,1560,1596,5
DmFreRj6,67,white,1542,1469,5
O3JrQkFE,114,black,1655,1526,4
ZxGyw2pn,66,black,1535,1579,9
IfxkGoYz,67,white,1586,1500,3
XoUyJm07,30,white,1586,1452,2
qbXm6cxG,2,black,1670,1345,1
W4vsJvbx,182,black,1500,1500,1
NcYIjf5n,149,draw,1500,1500,3
CVD6qR2W,42,black,1500,1500,3
6yjjzId3,68,black,1538,1553,8
fD8VMA2g,49,white,1528,1517,5
X9YJPBeZ,36,black,1528,1594,6
cnnPYrIv,123,white,1528,1442,8
JSbaPsqC,50,white,1528,1790,9
JKkNREUW,58,black,1473,1518,3
w9b2tcka,8,white,1518,1760,8
NPAK2Ve8,10,white,1518,1545,3
SL1o1reb,8,white,1518,1368,5
1sBN2TI8,126,draw,1518,1438,5
ifdMeHNS,10,draw,1518,1760,8
Ic6srxxl,8,draw,1518,1875,8
Ap73wrWv,10,draw,1518,1500,10
UWFituyb,29,black,1518,1760,8
CfOx08mu,5,white,1500,1518,5
s7aFza1O,24,black,1471,1509,6
9dTUGknK,74,black,1518,1603,8
HmmpZqKg,99,white,1746,1523,7
6Zw2vsLa,86,black,1532,1597,7
5eHe0BrQ,89,white,1359,1532,3
QtNhbeGf,49,black,1541,2460,5
jCsNuxY4,50,black,1557,1409,5
gPYIuslN,39,white,1549,1439,5
UXAzyMAQ,47,white,1689,1556,8
j1GiolnH,71,white,1577,1567,8
qLPqCKIT,43,white,1659,1489,3
vsO4yWFW,45,white,1383,1489,6
qnhXn8XO,133,white,1643,1924,9
1qVNTz5L,34,white,1596,1573,9
U9rISFOP,39,white,1522,1627,7
7do8m0wz,39,white,1461,1434,4
ZCwd4MWm,32,black,1500,1461,2
Kr5u9mJu,31,white,1500,1500,4
hpKLDrAB,80,black,1500,1519,2
6qMX1ohP,23,white,1698,1612,2
ETJEWRgn,39,white,1500,1327,1
SUilwK4T,114,black,1236,1304,5
PBMCfE2c,110,black,1500,1288,6
9n9yEyUZ,87,white,1576,1288,9
YFiQl73O,67,white,1333,1302,6
vNkM2a7X,84,white,1335,1318,4
T1ByG02M,34,black,1336,1324,5
E0jM5PJK,67,white,1326,1141,5
GtaYRXbm,64,black,1052,1318,2
NTznP06n,27,white,1318,1181,6
JFoFVEub,27,white,1309,1101,11
kY0NwqMa,28,black,1161,1297,6
qMsiRfut,58,black,1500,1297,3
5P2mlvlV,39,black,1297,2027,4
SYk4nBQr,131,white,1365,1313,3
kmGMVu2H,31,white,1291,1295,6
E109AYg6,27,white,1581,1298,3
fh9mVD7Q,34,black,1434,1265,8
ChqE9t19,43,white,1324,1284,6
ZQG7q460,13,white,1252,1360,5
D0IR1Tkc,62,white,1333,1272,5
8EYPAUoe,55,white,1235,1376,9
V4dQrr1D,99,white,1191,1269,4
bFIZNE44,44,white,1241,1200,5
7szGCmj2,112,black,1026,1224,3
m61TlfwY,46,black,1029,1204,3
NIpJZ2u5,21,white,1179,1050,4
pNDRytNK,62,black,1077,1146,5
zXBA0Wzk,32,black,982,1115,2
I7yjXmU5,54,black,1005,1072,3
3h05ADUh,93,white,1011,1015,4
U3bLEkKT,56,black,1026,916,3
gTcYV4qg,52,black,992,1017,2
qa3iESNk,109,white,1483,1222,3
COzIyGeD,55,white,1573,1566,2
BqsbfUpt,37,white,1561,1567,9
3mRl37kj,46,black,1533,1550,8
qe8R9dnY,35,white,1538,1545,4
fr3tsO2l,34,black,1385,1531,2
RDEhRYEf,41,white,1508,2203,12
1zfyE6gu,51,white,1498,1780,7
8Tx0TwVS,46,black,1857,1498,10
88wbCaFC,65,white,1570,1507,8
ocKoDVLi,61,white,1547,1518,7
5ZCYSVAc,72,black,1527,1611,11
3xUtXoB6,61,white,1406,1527,7
5Cm0iONs,24,black,1344,1521,4
fLyWyyEx,113,white,1514,1350,3
1bcGJ0VC,28,black,1520,1717,5
eYEfVMR5,33,white,1538,1531,5
jHBGmJEu,58,black,1542,1557,4
P9ZqTRkq,88,black,1454,1532,3
b1Z5y5jh,82,black,1654,1515,9
rWtgXur3,46,white,1537,1504,7
x3VsmBWq,23,white,1984,1505,7
EMNITM89,49,black,1356,1498,5
FRfqmQ3Y,56,black,1499,1995,8
eFAmvfs3,144,black,1512,1447,3
wM57KnJG,65,white,1578,1521,5
EiAbCtAi,69,white,1506,1605,4
4lfvmPkm,57,white,1757,1040,4
ghPlUNEq,19,white,1757,1022,4
HPRNUBT0,63,black,1757,1932,7
j7mQOC0W,103,white,1757,1809,4
ZlObZAev,45,white,1962,1757,11
ITvWiWWm,89,white,1741,1849,4
uEvWUkQE,106,black,1731,1854,8
81bZw6Ew,130,black,1922,1731,5
XtBGCGVE,70,black,1731,1832,2
YfkzkhMi,49,white,1731,1829,3
uIwH01CP,63,black,1989,1731,6
wm9t2Y1W,82,white,1731,1811,5
5HtAG3XB,53,white,1859,1731,9
rnu7BHUA,82,black,1731,1866,2
F1QFBUdV,41,white,1944,1731,3
9T4pTnNB,34,black,1731,1839,4
yROPZzpz,68,black,1881,1731,10
65YNBbH4,31,white,1806,1731,2
4WeRGu1r,53,white,1731,1803,6
dyN8RCxT,45,white,1713,1885,11
By3cxy3b,57,black,1856,1718,7
Pv6R38bQ,71,white,1701,1821,7
13b68GpP,89,white,1947,1701,8
xfER5DpY,37,white,1701,1897,6
cxM5PE1M,53,draw,1859,1701,6
euSjdCcF,37,white,1701,1919,6
ZqBbsTmC,28,black,1858,1701,7
Xm5EkwvE,61,white,1701,1956,7
dypj4EuK,81,draw,1868,1701,3
GzmlHHIq,26,black,1701,1812,8
U1rGL65Y,23,white,1822,1701,3
efugDNWB,27,white,1833,1701,2
nEfC6Zkm,73,white,1701,1910,8
8FyZBmFA,89,white,1897,1701,11
k6Y8QQCm,78,black,1701,1807,2
KA1NjqRM,47,draw,1841,1701,11
RFp5hdYP,75,white,1832,1701,6
RZCWI4EL,57,white,1510,1412,6
Qw1UFcf2,30,black,1479,1399,6
uJqL0VWf,36,black,1409,1439,4
nfl1Wwjm,18,black,1426,1159,6
ih4m0Wa9,128,white,1428,1437,4
DGfxAaRs,54,black,1449,1416,8
2Bk0huLQ,58,black,1497,1437,4
BoUWdwT1,113,white,1507,1445,4
Esif8cNQ,90,black,1390,1435,2
Q8igMpuD,58,black,1451,1294,3
RY2ZX22x,45,white,1451,1450,2
OufJLEgH,79,draw,1449,1485,6
r36xEZFr,35,white,1362,1463,4
8tPm7XyY,31,black,1488,1438,3
YvLqvP6p,67,white,1574,1497,5
BSiKvojE,40,black,1506,1565,8
L3nqlnqU,83,white,1394,1521,4
G5xsKKIB,48,black,1531,1539,2
3SRBeGan,129,white,1531,1543,4
wzArDq8e,20,black,1253,1539,2
wI91f3Tm,67,white,1673,1546,4
mUznfEKe,46,black,1553,1677,3
tw1aA68C,118,black,1557,1849,7
Mh4x45AH,114,black,1934,1949,9
TWUjhfpR,107,white,1949,2077,6
DXnBPHr6,38,white,1949,1863,13
VAjI72dM,57,draw,1776,1949,7
vbRiHsbm,111,white,1949,1845,7
dBTeBnTL,20,black,1845,1949,6
f9UkUOBY,154,black,2057,1949,5
CLc6myYw,96,black,2057,1949,9
fwVvDm3Z,90,draw,1949,2057,9
qzgu5zf3,80,black,2033,1949,6
f5Us4BuT,2,black,2021,1949,2
jyDLOgYe,119,white,1949,1714,11
2U8wFa9A,184,black,2276,1949,5
lPS1U2QB,38,black,1874,1949,8
AgP567Cl,64,black,1883,1817,17
6oZHx9a5,113,draw,1707,1881,10
tVYeiMrD,41,white,1500,1772,9
k5rXWvwC,65,white,1392,1067,3
TL3huq3g,25,white,1342,1075,3
CAiCuq6n,56,black,1077,1631,4
G7trltFy,150,draw,1057,1595,4
ONp4KGhI,9,white,1286,1067,3
h6deqbJa,40,black,1068,1822,2
SfHScrEI,97,white,1428,1073,4
PmK86H6P,98,black,1291,1037,3
eHTb5Qfh,43,white,1612,1039,2
bgv3IQF9,162,black,1006,1228,6
wtfZlRGa,23,white,1553,1008,4
mucCs6SN,132,black,1015,1301,3
clnqpkWZ,89,white,1297,1024,2
ND68cHO6,31,white,1738,1025,4
1fDJ7N8j,35,white,1130,1044,5
BhFsUnIo,27,black,1047,1492,2
bm0lTBKz,50,black,1335,1329,4
bl1lsXgi,83,white,1321,1826,4
Eo5epqXJ,57,white,1826,1321,7
vOm64W02,45,draw,1364,1422,4
vl7lMOAF,53,white,1422,1364,4
VEnuGQic,71,white,999,1375,6
kdD1jaK9,74,black,1241,1430,2
8CglP3nt,77,white,1430,1241,2
XjKzN7Dw,55,white,1259,1324,4
yoJGUIA6,57,white,1182,1459,5
4uVuAX6p,27,white,1428,1110,6
VyJYPJrR,32,black,1286,1318,5
LgARjU27,102,black,1574,1303,3
bsNtVlzo,69,white,1500,1022,2
toDfcusf,75,white,1314,1196,2
Qp7fD51q,94,black,996,1191,3
qWQ8DsLZ,45,white,1185,1002,3
KuWN4iCa,70,black,1009,1179,3
i8clwVfc,56,black,1187,1265,2
7yttv6uY,95,white,1107,1201,3
xHDGKgIo,60,black,1307,1187,4
7jHTw89E,50,black,1194,1299,1
juDrvNZb,79,white,1287,1203,3
1y4rqqSf,82,black,1047,1202,3
UFknoALE,69,white,1047,1202,2
6ry1PCQE,60,black,1047,1202,3
57p1mAFW,130,black,1217,1041,6
DftJJeIP,66,black,1253,1205,7
Knp8kIlz,82,black,1212,1359,1
